Origin_Label,Destination_Label,Product_Code,TFT_Forecast_Year+1,TFT_Forecast_Year+2
Malta,Niger,2106,0.2809049,0.25538692
Malta,Norway,8517,16.353088,10.996992
Malta,Pakistan,3304,0.3605889,0.34604803
Malta,Poland,3304,0.44137743,0.49587852
Malta,Poland,8517,10.327957,8.834442
Malta,Qatar,2106,0.17699328,0.15133387
Malta,Russian Federation,8517,27.91154,25.617348
Malta,Saudi Arabia,2106,0.17351584,0.15655556
Malta,Saudi Arabia,8517,10.419617,9.857937
Malta,Senegal,2106,0.25618786,0.2464054
Malta,Senegal,6109,0.65258396,0.60410887
Malta,Singapore,8517,7.5054073,5.4553285
Malta,State of Palestine,2106,0.27704704,0.2232357
Malta,"Switzerland, Liechtenstein",8517,22.16716,20.806019
Malta,United Arab Emirates,2106,0.13342234,0.12728839
Malta,United Arab Emirates,6109,0.77111477,0.7435298
Malta,United Arab Emirates,8517,7.108394,7.840698
Malta,United States of America,2106,0.22816686,0.16190226
Malta,United States of America,8517,5.1486487,5.377534
Malta,Yemen,2106,0.16991614,0.16691014
Marshall Islands,Guinea,8517,11.983413,12.060916
Mauritania,France,6109,1.4690342,1.4739134
Mauritania,France,8517,34.022835,23.316511
Mauritania,Guinea,8517,1.0058589,1.0180374
Mauritania,Iceland,6109,1.8009229,1.972353
Mauritania,"Switzerland, Liechtenstein",6109,3.9223855,3.7737453
Mauritius,Algeria,6109,2.798772,2.7961886
Mauritius,Australia,6109,0.95561796,0.9049485
Mauritius,Australia,8517,13.975273,12.2469635
Mauritius,Austria,6109,3.37414,3.2952015
Mauritius,Azerbaijan,6109,4.862493,3.7009099
Mauritius,Bahrain,6109,3.2615356,2.6364186
Mauritius,Belarus,6109,1.5533403,1.4954181
Mauritius,Belgium,6109,1.8866338,1.8188496
Mauritius,Botswana,8517,39.77497,38.488007
Mauritius,Brazil,6109,4.013411,3.2297916
Mauritius,Chile,6109,1.2426343,1.2548518
Mauritius,"China, Hong Kong SAR",6109,1.5268383,1.5253327
Mauritius,"China, Hong Kong SAR",8517,12.596315,12.739343
Mauritius,"China, Macao SAR",6109,4.919274,4.7730317
Mauritius,China,6109,4.238558,4.7124696
Mauritius,Czechia,6109,2.7942677,2.6062477
Mauritius,Ecuador,6109,2.9706917,3.0143077
Mauritius,Estonia,6109,2.5501285,2.5338435
Mauritius,Eswatini,6109,1.1858796,0.8277839
Mauritius,Finland,6109,2.6785479,2.3586693
Mauritius,France,2106,0.17546353,0.17194624
Mauritius,France,3304,1.2531171,0.74324703
Mauritius,France,6109,1.8528877,1.7301382
Mauritius,France,8517,23.297169,23.070267
Mauritius,France,9404,0.19432464,0.19332692
Mauritius,Germany,6109,2.0167847,1.9926729
Mauritius,Ghana,6109,0.44126385,0.39989948
Mauritius,Ghana,8517,19.583454,19.41957
Mauritius,Guinea,8517,31.493727,31.638788
Mauritius,Hungary,8517,29.5234,27.945787
Mauritius,Iceland,6109,2.4949462,2.806876
Mauritius,India,6109,2.4187834,2.3829458
Mauritius,India,8517,20.511463,22.376122
Mauritius,Indonesia,6109,2.3143718,2.3118708
Mauritius,Ireland,6109,1.2714338,1.2284985
Mauritius,Ireland,8517,13.958539,13.472119
Mauritius,Israel,6109,1.4817959,1.4590263
Mauritius,Italy,6109,2.5038888,2.4420652
Mauritius,Japan,6109,4.5356855,4.5489845
Mauritius,Kazakhstan,6109,4.7583566,3.4135513
Mauritius,Kenya,6109,2.021087,2.106823
Mauritius,Kenya,8517,52.253166,25.05596
Mauritius,"Korea, Republic of",6109,3.3514206,3.273744
Mauritius,Kuwait,6109,2.7676146,2.7512987
Mauritius,Lebanon,6109,3.8172815,3.8058617
Mauritius,Luxembourg,6109,1.592049,1.589985
Mauritius,Madagascar,2106,0.16417423,0.1595445
Mauritius,Madagascar,3304,0.30039686,0.35791248
Mauritius,Madagascar,6109,2.8544784,2.2495973
Mauritius,Madagascar,8517,6.402113,2.6268415
Mauritius,Madagascar,9404,0.12530543,0.07096892
Mauritius,Malaysia,6109,1.9894074,1.9977773
Mauritius,Maldives,3304,0.32017782,0.31410947
Mauritius,Maldives,8517,28.372093,27.574484
Mauritius,"Moldova, Republic of",6109,3.7404869,3.845822
Mauritius,Mongolia,6109,2.4046793,2.4092076
Mauritius,Montenegro,6109,4.5984235,3.9795048
Mauritius,Morocco,6109,2.2694578,1.9901254
Mauritius,Mozambique,6109,2.450356,2.8648305
Mauritius,Namibia,6109,3.4022484,1.8691379
Mauritius,Namibia,8517,27.321388,24.918331
Mauritius,Netherlands (Kingdom of the),6109,1.5922174,1.6864371
Mauritius,Netherlands (Kingdom of the),8517,21.311811,21.577585
Mauritius,New Zealand,6109,1.489238,1.5469935
Mauritius,Nigeria,8517,12.785685,13.528812
Mauritius,North Macedonia,6109,4.4597626,4.1251373
Mauritius,Norway,6109,2.6883738,2.5547752
Mauritius,Peru,6109,3.3572235,3.1377954
Mauritius,Poland,6109,1.9080306,2.008831
Mauritius,Poland,8517,62.69246,58.855774
Mauritius,Qatar,6109,1.935301,1.9048476
Mauritius,Russian Federation,6109,3.526197,3.444012
Mauritius,Rwanda,8517,21.816664,10.430226
Mauritius,Saudi Arabia,6109,1.961932,1.9480308
Mauritius,Serbia,6109,3.6378436,3.492122
Mauritius,Singapore,3304,0.66564953,0.622339
Mauritius,Singapore,6109,1.5243133,1.5275407
Mauritius,Slovakia,6109,2.7575145,2.499207
Mauritius,Slovenia,6109,2.6828415,2.9338636
Mauritius,Spain,6109,1.3397225,1.3292772
Mauritius,Sweden,6109,1.3929694,1.405146
Mauritius,"Switzerland, Liechtenstein",6109,3.3386705,2.9642045
Mauritius,"Switzerland, Liechtenstein",8517,73.02701,12.512075
Mauritius,"Tanzania, United Republic of",6109,2.6807363,3.0174353
Mauritius,Thailand,6109,4.130925,4.056066
Mauritius,Tunisia,6109,2.5471065,2.3926594
Mauritius,Turkiye,6109,2.6861584,2.0786216
Mauritius,Uganda,8517,40.624454,41.290993
Mauritius,Ukraine,6109,4.8543262,3.2564437
Mauritius,United Arab Emirates,6109,1.9598536,1.9551035
Mauritius,United Kingdom,2106,0.120233,0.1183073
Mauritius,United Kingdom,6109,1.6443901,1.6413858
Mauritius,United Kingdom,8517,17.909626,7.762973
Mauritius,United States of America,6109,1.3818235,1.4246826
Mauritius,United States of America,8517,16.666428,13.9160595
Mauritius,Zambia,8517,14.955664,14.325313
Mauritius,Zimbabwe,6109,2.1225262,2.1523762
Mauritius,Zimbabwe,8517,12.172507,11.023826
Mexico,Algeria,2106,0.12987013,0.12726933
Mexico,Algeria,6109,2.0116966,2.024531
Mexico,Algeria,8517,15.75799,15.989608
Mexico,Andorra,3304,1.3787194,1.2252985
Mexico,Andorra,6109,2.561454,2.6439233
Mexico,Andorra,8517,43.836174,44.37238
Mexico,Angola,8517,18.465637,17.349287
Mexico,Antigua and Barbuda,2106,0.2732638,0.22660492
Mexico,Antigua and Barbuda,3304,0.13376646,0.08658643
Mexico,Antigua and Barbuda,6109,1.6148349,1.5254757
Mexico,Antigua and Barbuda,8517,4.5808887,4.5896583
Mexico,Argentina,2106,0.22944336,0.21911065
Mexico,Argentina,3304,0.081083596,0.077813454
Mexico,Argentina,6109,2.084946,1.9876294
Mexico,Argentina,8517,5.784209,5.397443
Mexico,Armenia,8517,53.09806,29.847471
Mexico,Aruba,2106,0.1883488,0.18965821
Mexico,Australia,2106,0.2051761,0.20165965
Mexico,Australia,3304,0.5062317,0.47033483
Mexico,Australia,6109,0.479806,0.5582596
Mexico,Australia,8517,0.5244371,0.47211912
Mexico,Australia,9404,0.20134388,0.20715305
Mexico,Austria,2106,0.1768265,0.17647655
Mexico,Austria,3304,0.4077949,0.37859794
Mexico,Austria,6109,2.7903578,2.7922804
Mexico,Austria,8517,11.660418,11.34482
Mexico,Austria,9404,1.9652716,1.7933741
Mexico,Bahamas,2106,0.14383936,0.14318179
Mexico,Bahamas,3304,4.543955,5.5369315
Mexico,Bahamas,6109,1.7704444,1.7674353
Mexico,Bahamas,8517,30.99997,33.118923
Mexico,Bahrain,2106,0.17787765,0.19144455
Mexico,Bahrain,3304,0.58537173,0.5618301
Mexico,Bahrain,6109,1.9164703,1.9004508
Mexico,Bahrain,8517,11.548226,11.110332
Mexico,Barbados,2106,0.2643551,0.2632744
Mexico,Barbados,8517,20.155945,16.821316
Mexico,Barbados,9404,0.4461393,0.445475
Mexico,Belarus,6109,1.990242,1.8207157
Mexico,Belarus,8517,13.233181,15.179083
Mexico,Belgium,2106,0.28053877,0.27350068
Mexico,Belgium,3304,0.18033938,0.18336423
Mexico,Belgium,6109,1.9876764,2.1241705
Mexico,Belgium,8517,11.019545,10.47564
Mexico,Belgium,9404,2.7312393,1.9408605
Mexico,Belize,2106,0.12953451,0.13095158
Mexico,Bermuda,2106,0.16145137,0.1507031
Mexico,Bermuda,8517,58.136497,23.782635
Mexico,Bolivia (Plurinational State of),2106,0.39239648,0.380918
Mexico,Bolivia (Plurinational State of),3304,0.47738975,0.4841797
Mexico,Bolivia (Plurinational State of),6109,0.34568185,0.32620057
Mexico,Bolivia (Plurinational State of),8517,0.20668083,0.4202861
Mexico,Bolivia (Plurinational State of),9404,0.96489865,0.9884331
Mexico,Botswana,8517,18.406013,16.275518
Mexico,Brazil,2106,0.216269,0.18069175
Mexico,Brazil,3304,0.43186262,0.426031
Mexico,Brazil,6109,2.414959,0.96813107
Mexico,Brazil,8517,0.83242595,0.8854788
Mexico,Brazil,9404,1.5600172,1.473066
Mexico,Burkina Faso,8517,10.379962,11.36809
Mexico,Cambodia,8517,13.236475,11.122313
Mexico,Cameroon,8517,3.6408198,3.5443609
Mexico,Cayman Islands,8517,12.935243,13.103549
Mexico,Chile,2106,0.18899965,0.17018466
Mexico,Chile,3304,0.0753782,0.07546366
Mexico,Chile,6109,1.4906869,1.471447
Mexico,Chile,8517,4.7921076,4.3044763
Mexico,Chile,9404,0.91286826,0.8101298
Mexico,"China, Hong Kong SAR",2106,0.18396534,0.18845168
Mexico,"China, Hong Kong SAR",3304,0.534758,0.50755996
Mexico,"China, Hong Kong SAR",6109,1.5289356,1.523583
Mexico,"China, Hong Kong SAR",8517,8.43084,8.605425
Mexico,"China, Macao SAR",8517,40.195442,36.991215
Mexico,China,2106,0.34136537,0.33991417
Mexico,China,3304,0.5195679,0.5541082
Mexico,China,6109,2.7549322,2.7217147
Mexico,China,8517,9.156046,9.2474165
Mexico,China,9404,2.3529284,1.2905273
Mexico,Colombia,2106,0.66547847,0.75813246
Mexico,Colombia,3304,0.8964861,0.3610708
Mexico,Colombia,6109,1.9895053,1.4665741
Mexico,Colombia,8517,2.425453,2.3540244
Mexico,Colombia,9404,1.3362894,0.61285794
Mexico,"Congo, Dem. Rep. of the",8517,5.437467,5.5043454
Mexico,Costa Rica,2106,0.26014623,0.23695676
Mexico,Costa Rica,3304,0.29270166,0.2631588
Mexico,Costa Rica,6109,1.482195,1.4099683
Mexico,Costa Rica,8517,11.423228,10.723613
Mexico,Costa Rica,9404,0.6963976,0.6907349
Mexico,Croatia,6109,2.1330113,2.1478055
Mexico,Croatia,8517,9.84136,10.215588
Mexico,Czechia,2106,0.27759883,0.24635091
Mexico,Czechia,3304,0.9035379,0.73498654
Mexico,Czechia,6109,2.3399982,2.3375971
Mexico,Czechia,8517,4.787175,4.5764465
Mexico,Denmark,2106,0.43704283,1.7083981
Mexico,Denmark,3304,0.70247144,0.6308074
Mexico,Denmark,6109,2.3955314,2.2119312
Mexico,Denmark,8517,8.911968,9.123496
Mexico,Dominican Republic,2106,0.29597628,0.21171598
Mexico,Dominican Republic,3304,0.32422835,0.29794854
Mexico,Dominican Republic,6109,1.9827669,1.7776581
Mexico,Dominican Republic,8517,2.6611016,3.4077015
Mexico,Dominican Republic,9404,0.256613,0.24757655
Mexico,Ecuador,2106,0.14643657,0.14238304
Mexico,Ecuador,3304,0.17473133,0.14904298
Mexico,Ecuador,6109,1.3089252,1.3462793
Mexico,Ecuador,8517,3.144415,2.7520607
Mexico,Ecuador,9404,1.147338,1.1486685
Mexico,Egypt,2106,0.26941296,0.23590419
Mexico,Egypt,8517,6.110433,6.121507
Mexico,El Salvador,2106,0.20931523,0.18999587
Mexico,El Salvador,3304,0.25755954,0.22012593
Mexico,El Salvador,6109,1.1681914,0.968521
Mexico,El Salvador,8517,7.841627,8.410189
Mexico,El Salvador,9404,0.6502269,0.66084963
Mexico,Estonia,6109,3.1505535,2.567722
Mexico,Estonia,8517,4.8343596,4.758428
Mexico,Fiji,8517,28.453667,28.76543
Mexico,Finland,3304,0.5309094,0.71259046
Mexico,Finland,6109,2.5861223,2.4799309
Mexico,Finland,8517,36.313286,10.233165
Mexico,France,2106,0.23064403,0.22900559
Mexico,France,3304,0.5146267,0.50567603
Mexico,France,6109,1.972863,1.9750233
Mexico,France,8517,18.986927,18.153572
Mexico,France,9404,1.2213387,1.1563843
Mexico,French Polynesia,3304,1.269832,1.2322056
Mexico,French Polynesia,6109,2.4677215,2.4835584
Mexico,French Polynesia,8517,29.042963,37.612164
Mexico,Germany,2106,0.19862475,0.21455006
Mexico,Germany,3304,0.41447815,0.4178564
Mexico,Germany,6109,2.4998882,2.538661
Mexico,Germany,8517,20.003443,19.926819
Mexico,Germany,9404,0.8524613,0.5628494
Mexico,Greece,8517,7.1348915,19.584616
Mexico,Grenada,8517,6.195053,6.232101
Mexico,Guatemala,2106,0.21879111,0.2031067
Mexico,Guatemala,3304,0.24937686,0.18703473
Mexico,Guatemala,6109,1.1979187,1.1968302
Mexico,Guatemala,8517,5.6364408,4.6726217
Mexico,Guatemala,9404,0.5417129,0.58372813
Mexico,Guinea,8517,8.2044325,8.262339
Mexico,Guyana,2106,0.30119574,0.25096282
Mexico,Guyana,3304,0.35529402,0.35012594
Mexico,Honduras,2106,0.29344785,0.26721302
Mexico,Honduras,3304,0.3810051,0.30705398
Mexico,Honduras,6109,1.0118481,1.5355607
Mexico,Honduras,9404,0.47440866,0.4709574
Mexico,Hungary,8517,27.182482,29.517593
Mexico,Iceland,3304,1.1398982,1.0122954
Mexico,Iceland,6109,4.3220444,3.4119623
Mexico,Iceland,8517,15.82402,15.433007
Mexico,Iceland,9404,3.0878215,3.2909753
Mexico,India,3304,0.20931497,0.22622444
Mexico,India,6109,2.2458823,2.2149134
Mexico,India,8517,10.962078,11.0021515
Mexico,Indonesia,2106,0.21360408,0.21359593
Mexico,Indonesia,3304,0.42299524,0.34531605
Mexico,Indonesia,6109,2.6505418,2.3434758
Mexico,Indonesia,8517,11.445732,11.91365
Mexico,Ireland,2106,0.74889594,0.7481023
Mexico,Ireland,3304,0.37018102,0.889146
Mexico,Ireland,6109,2.286067,2.3241973
Mexico,Ireland,8517,7.1978755,8.421798
Mexico,Israel,8517,11.026148,11.064474
Mexico,Italy,2106,1.4983648,1.1630874
Mexico,Italy,3304,0.37576294,0.37309152
Mexico,Italy,6109,1.7306302,1.7716105
Mexico,Italy,8517,15.9300995,15.528894
Mexico,Italy,9404,3.5493271,1.538571
Mexico,Jamaica,2106,0.30717686,0.28240755
Mexico,Jamaica,3304,0.28112465,0.28274658
Mexico,Jamaica,6109,1.6700706,1.6510737
Mexico,Jamaica,8517,7.182094,5.2020464
Mexico,Jamaica,9404,0.675763,0.6252035
Mexico,Japan,2106,0.91199744,0.9082185
Mexico,Japan,3304,0.7966627,0.77403593
Mexico,Japan,6109,2.1400027,2.1337621
Mexico,Japan,8517,8.17248,8.194772
Mexico,Kazakhstan,6109,2.3733234,2.197878
Mexico,Kazakhstan,8517,17.355007,16.86871
Mexico,Kenya,8517,34.977848,34.086563
Mexico,"Korea, Republic of",2106,0.4936374,0.48381242
Mexico,"Korea, Republic of",3304,0.32499862,0.32006752
Mexico,"Korea, Republic of",6109,1.7286661,1.5729843
Mexico,"Korea, Republic of",8517,10.741536,10.566872
Mexico,"Korea, Republic of",9404,1.2827631,1.2161732
Mexico,Kuwait,2106,0.28498775,0.3055654
Mexico,Kuwait,3304,1.0085559,0.79697496
Mexico,Kuwait,6109,2.6422892,2.6730917
Mexico,Kuwait,8517,47.394573,45.07448
Mexico,Kuwait,9404,1.4002324,1.3003665
Mexico,Lebanon,2106,0.3691435,0.34012225
Mexico,Lebanon,3304,0.7823199,0.67350686
Mexico,Lebanon,6109,3.2335494,3.2494392
Mexico,Lebanon,8517,11.141161,11.880269
Mexico,Lithuania,3304,0.76087564,1.2629104
Mexico,Lithuania,6109,4.210642,3.6989567
Mexico,Lithuania,8517,15.471199,20.69581
Mexico,Luxembourg,6109,1.1049064,1.1181574
Mexico,Luxembourg,8517,10.496072,11.177687
Mexico,Malawi,8517,42.694027,24.501955
Mexico,Malaysia,8517,7.8108273,8.039454
Mexico,Mali,8517,16.877338,7.202612
Mexico,Mauritius,2106,0.51548564,0.50903976
Mexico,Mauritius,6109,1.7901757,1.7956789
Mexico,Mauritius,8517,8.176927,8.027177
Mexico,"Moldova, Republic of",6109,4.165701,3.3914158
Mexico,"Moldova, Republic of",8517,60.498993,63.49241
Mexico,Mongolia,6109,2.551745,2.3797655
Mexico,Mongolia,8517,25.64323,25.531996
Mexico,Montenegro,3304,1.6540214,1.130693
Mexico,Montenegro,6109,5.1662507,3.439779
Mexico,Montenegro,8517,22.058062,22.007763
Mexico,Morocco,6109,2.630412,2.665717
Mexico,Morocco,8517,16.773441,15.834229
Mexico,Myanmar,8517,33.99527,41.23414
Mexico,Namibia,8517,10.928727,11.872463
Mexico,Nepal,6109,2.2953928,2.2841496
Mexico,Nepal,8517,30.261324,25.220497
Mexico,Netherlands (Kingdom of the),2106,0.17507793,0.21942237
Mexico,Netherlands (Kingdom of the),3304,0.5007645,0.5393905
Mexico,Netherlands (Kingdom of the),6109,1.6062244,1.5947677
Mexico,Netherlands (Kingdom of the),8517,12.271172,12.045827
Mexico,Netherlands (Kingdom of the),9404,2.1143172,0.5137843
Mexico,New Zealand,2106,0.4697089,0.40572125
Mexico,New Zealand,3304,0.85845256,0.8236925
Mexico,New Zealand,6109,1.6358144,1.3916044
Mexico,New Zealand,8517,5.7769885,5.947505
Mexico,New Zealand,9404,0.643134,0.37547675
Mexico,Nicaragua,2106,0.31219926,0.23933391
Mexico,Nicaragua,3304,0.45810878,0.3755934
Mexico,Nicaragua,6109,1.1667897,0.6293346
Mexico,Nicaragua,8517,1.9216573,3.3450947
Mexico,Nicaragua,9404,0.8325042,0.6989519
Mexico,Nigeria,8517,7.906745,7.050566
Mexico,Niger,8517,6.7967954,6.4632077
Mexico,North Macedonia,6109,2.4624977,2.5428536
Mexico,North Macedonia,8517,44.30893,43.689034
Mexico,Norway,2106,0.600432,0.5679115
Mexico,Norway,3304,1.8770473,1.6427954
Mexico,Norway,6109,2.104346,2.0256078
Mexico,Norway,8517,8.026048,7.8747425
Mexico,Norway,9404,1.1355568,1.2083108
Mexico,Oman,8517,11.787937,11.814814
Mexico,Pakistan,8517,10.323855,10.614335
Mexico,Palau,8517,5.0441294,5.094633
Mexico,Panama,2106,0.22660588,0.2030676
Mexico,Panama,3304,0.38673824,0.2523655
Mexico,Panama,6109,1.5193641,1.5335037
Mexico,Panama,8517,6.28798,6.1542835
Mexico,Panama,9404,0.3176943,0.32363832
Mexico,Paraguay,2106,0.41066423,0.3770094
Mexico,Paraguay,3304,0.11353703,0.111992925
Mexico,Paraguay,6109,1.4360137,1.390781
Mexico,Paraguay,8517,12.0736,5.1262627
Mexico,Peru,2106,0.16385902,0.16693652
Mexico,Peru,3304,0.09152872,0.09130456
Mexico,Peru,6109,2.107914,1.7439028
Mexico,Peru,8517,0.9837852,0.9140326
Mexico,Peru,9404,0.4496134,0.24600494
Mexico,Philippines,2106,0.16879813,0.13878271
Mexico,Philippines,8517,10.113871,8.964848
Mexico,Poland,3304,0.8995491,0.90874606
Mexico,Poland,6109,2.204631,2.1874025
Mexico,Poland,8517,9.464561,9.179379
Mexico,Poland,9404,1.4036088,1.3893465
Mexico,Portugal,8517,10.198566,10.917689
Mexico,Qatar,6109,1.2015716,1.1573589
Mexico,Qatar,8517,19.772617,18.915407
Mexico,Romania,6109,2.7834673,2.193327
Mexico,Romania,8517,5.905212,5.7408643
Mexico,Russian Federation,2106,0.5298964,0.5050574
Mexico,Russian Federation,3304,0.43986246,0.4264878
Mexico,Russian Federation,6109,2.7698889,2.6881273
Mexico,Russian Federation,8517,19.10751,18.947859
Mexico,Russian Federation,9404,1.0655947,1.3130947
Mexico,Rwanda,8517,14.434521,13.915295
Mexico,Saint Kitts and Nevis,2106,0.2971443,0.2866896
Mexico,Saint Kitts and Nevis,3304,0.17824404,0.13882911
Mexico,Saint Kitts and Nevis,6109,2.6152997,2.6283283
Mexico,Saint Kitts and Nevis,8517,16.813463,15.7543745
Mexico,Saint Lucia,2106,0.24379458,0.27820846
Mexico,Saint Lucia,8517,5.7948403,4.6788187
Mexico,Saint Vincent and the Grenadines,2106,0.30304506,0.1776215
Mexico,Saint Vincent and the Grenadines,8517,1.8315617,1.3954426
Mexico,Saudi Arabia,3304,0.66835165,0.5582455
Mexico,Saudi Arabia,6109,1.6905398,1.6686392
Mexico,Saudi Arabia,8517,13.551171,13.35012
Mexico,Senegal,8517,11.686916,11.112596
Mexico,Serbia,3304,0.42681772,0.42853972
Mexico,Serbia,6109,1.6782734,1.5817322
Mexico,Serbia,8517,4.401429,3.5389848
Mexico,Singapore,2106,0.26650068,0.114368804
Mexico,Singapore,3304,0.5175411,0.5134711
Mexico,Singapore,6109,1.5226587,1.5267285
Mexico,Singapore,8517,7.04564,6.854459
Mexico,Singapore,9404,0.5099966,0.5093346
Mexico,Slovakia,2106,0.24004363,0.24418074
Mexico,Slovakia,3304,0.9906197,0.970685
Mexico,Slovakia,6109,2.1961527,2.2838717
Mexico,Slovakia,8517,18.212975,14.698471
Mexico,Slovenia,3304,0.6633955,0.6747438
Mexico,Slovenia,6109,2.064298,2.0637205
Mexico,Slovenia,8517,14.582027,15.594612
Mexico,Spain,2106,0.1896528,0.22412266
Mexico,Spain,3304,0.38631254,0.38073272
Mexico,Spain,6109,1.3267666,1.208259
Mexico,Spain,8517,5.5966215,11.127975
Mexico,Spain,9404,0.5871469,0.21199092
Mexico,Sri Lanka,8517,9.481346,9.743014
Mexico,State of Palestine,8517,9.613264,5.81153
Mexico,Suriname,2106,0.29231298,0.29038206
Mexico,Suriname,8517,4.4525104,2.4641607
Mexico,Sweden,3304,0.61326605,0.44862995
Mexico,Sweden,6109,1.5619291,1.4071817
Mexico,Sweden,8517,5.946202,5.674209
Mexico,"Switzerland, Liechtenstein",2106,0.2143208,0.23141232
Mexico,"Switzerland, Liechtenstein",3304,0.3607553,0.38431576
Mexico,"Switzerland, Liechtenstein",6109,3.5124416,3.5004559
Mexico,"Switzerland, Liechtenstein",8517,33.61792,34.91845
Mexico,"Switzerland, Liechtenstein",9404,1.8566239,1.9940253
Mexico,Tajikistan,8517,13.010719,7.342472
Mexico,"Tanzania, United Republic of",8517,17.901308,15.574922
Mexico,Thailand,3304,0.69682163,0.68483585
Mexico,Thailand,6109,2.9278142,2.89666
Mexico,Thailand,8517,11.99274,10.868047
Mexico,Thailand,9404,0.63911754,0.630532
Mexico,Trinidad and Tobago,2106,0.28760394,0.27762544
Mexico,Trinidad and Tobago,3304,0.31472284,0.29450655
Mexico,Trinidad and Tobago,6109,1.4071354,1.4605926
Mexico,Trinidad and Tobago,8517,4.6300883,4.929166
Mexico,Tunisia,3304,1.1085904,1.0974262
Mexico,Tunisia,8517,5.940258,6.2578397
Mexico,Turkiye,3304,0.9985566,1.009068
